id,kind,text,repr,byte_len,char_len,byte_hex,left_id,right_id,flags,categories,decode_ok,decode_error
5765,merge, 맹,' 맹',4,2,20 eb a7 b9,323,189,contains_whitespace,hangul;whitespace,True,
5766,merge,들고,'들고',6,2,eb 93 a4 ea b3 a0,334,277,,hangul,True,
5767,merge, 남편,' 남편',7,3,20 eb 82 a8 ed 8e b8,649,647,contains_whitespace,hangul;whitespace,True,
5768,merge, 그의,' 그의',7,3,20 ea b7 b8 ec 9d 98,359,310,contains_whitespace,hangul;whitespace,True,
5769,merge, 잘생겼,' 잘생겼',10,4,20 ec 9e 98 ec 83 9d ea b2 bc,3299,1986,contains_whitespace,hangul;whitespace,True,
5770,merge, 한명,' 한명',7,3,20 ed 95 9c eb aa 85,469,713,contains_whitespace,hangul;whitespace,True,
5771,merge,한편,'한편',6,2,ed 95 9c ed 8e b8,304,647,,hangul,True,
5772,merge, 빡,' 빡',4,2,20 eb b9 a1,671,165,contains_whitespace,hangul;whitespace,True,
5773,merge,귀엽,'귀엽',6,2,ea b7 80 ec 97 bd,1900,1967,,hangul,True,
5774,merge,뿔,'뿔',3,1,eb bf 94,3680,152,,hangul,True,
5775,merge,언제,'언제',6,2,ec 96 b8 ec a0 9c,519,1288,,hangul,True,
5776,merge, 아동,' 아동',7,3,20 ec 95 84 eb 8f 99,349,768,contains_whitespace,hangul;whitespace,True,
5777,merge, 시리,' 시리',7,3,20 ec 8b 9c eb a6 ac,472,332,contains_whitespace,hangul;whitespace,True,
5778,merge,었다는,'었다는',9,3,ec 97 88 eb 8b a4 eb 8a 94,405,644,,hangul,True,
5779,merge,믿고,'믿고',6,2,eb af bf ea b3 a0,4307,277,,hangul,True,
5780,merge, 12,' 12',3,3,20 31 32,505,54,contains_whitespace,digit;whitespace,True,
5781,merge,년전,'년전',6,2,eb 85 84 ec a0 84,629,434,,hangul,True,
5782,merge,지 못하는,'지 못하는',13,5,ec a7 80 20 eb aa bb ed 95 98 eb 8a 94,1515,504,contains_whitespace,hangul;whitespace,True,
5783,merge, 다양,' 다양',7,3,20 eb 8b a4 ec 96 91,416,1280,contains_whitespace,hangul;whitespace,True,
5784,merge,,b'\x86\x93',2,0,86 93,138,151,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x86 in position 0: invalid start byte
5785,merge, 빠진,' 빠진',7,3,20 eb b9 a0 ec a7 84,1251,422,contains_whitespace,hangul;whitespace,True,
5786,merge,.ㅠ,'.ㅠ',4,2,2e e3 85 a0,50,445,,hangul;punct_symbol,True,
5787,merge, 뭔지,' 뭔지',7,3,20 eb ad 94 ec a7 80,1114,286,contains_whitespace,hangul;whitespace,True,
5788,merge,..정말,'..정말',8,4,2e 2e ec a0 95 eb a7 90,266,653,,hangul;punct_symbol,True,
5789,merge,가 안,'가 안',7,3,ea b0 80 20 ec 95 88,290,568,contains_whitespace,hangul;whitespace,True,
5790,merge, 벌써,' 벌써',7,3,20 eb b2 8c ec 8d a8,2587,1682,contains_whitespace,hangul;whitespace,True,
5791,merge,구로,'구로',6,2,ea b5 ac eb a1 9c,1623,702,,hangul,True,
5792,merge, 육,' 육',4,2,20 ec 9c a1,536,165,contains_whitespace,hangul;whitespace,True,
5793,merge, 줌,' 줌',4,2,20 ec a4 8c,548,144,contains_whitespace,hangul;whitespace,True,
5794,merge,,b' \xeb\x8c',3,0,20 eb 8c,261,144,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
5795,merge, 아예,' 아예',7,3,20 ec 95 84 ec 98 88,349,1086,contains_whitespace,hangul;whitespace,True,
5796,merge,봐주,'봐주',6,2,eb b4 90 ec a3 bc,898,428,,hangul,True,
5797,merge, 이제야,' 이제야',10,4,20 ec 9d b4 ec a0 9c ec 95 bc,1721,412,contains_whitespace,hangul;whitespace,True,
5798,merge,세기,'세기',6,2,ec 84 b8 ea b8 b0,564,303,,hangul,True,
5799,merge,스러웠,'스러웠',9,3,ec 8a a4 eb 9f ac ec 9b a0,1244,1117,,hangul,True,
5800,merge,았지만,'았지만',9,3,ec 95 98 ec a7 80 eb a7 8c,467,436,,hangul,True,
5801,merge, 징,' 징',4,2,20 ec a7 95,351,153,contains_whitespace,hangul;whitespace,True,
5802,merge, 소재가,' 소재가',10,4,20 ec 86 8c ec 9e ac ea b0 80,1697,290,contains_whitespace,hangul;whitespace,True,
5803,merge,나니,'나니',6,2,eb 82 98 eb 8b 88,320,336,,hangul,True,
5804,merge, 밋,' 밋',4,2,20 eb b0 8b,376,143,contains_whitespace,hangul;whitespace,True,
5805,merge, 밋밋,' 밋밋',7,3,20 eb b0 8b eb b0 8b,5804,3738,contains_whitespace,hangul;whitespace,True,
5806,merge,번이나,'번이나',9,3,eb b2 88 ec 9d b4 eb 82 98,711,939,,hangul,True,
5807,merge,을 쓰,'을 쓰',7,3,ec 9d 84 20 ec 93 b0,318,1384,contains_whitespace,hangul;whitespace,True,
5808,merge, 드라마라,' 드라마라',13,5,20 eb 93 9c eb 9d bc eb a7 88 eb 9d bc,2116,317,contains_whitespace,hangul;whitespace,True,
5809,merge,재밌는데,'재밌는데',12,4,ec 9e ac eb b0 8c eb 8a 94 eb 8d b0,783,393,,hangul,True,
5810,merge,,b' \xec\x85',3,0,20 ec 85,260,137,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
5811,merge,구요.,'구요.',7,3,ea b5 ac ec 9a 94 2e,541,1162,,hangul;punct_symbol,True,
5812,merge,은 아니,'은 아니',10,4,ec 9d 80 20 ec 95 84 eb 8b 88,313,770,contains_whitespace,hangul;whitespace,True,
5813,merge,버트,'버트',6,2,eb b2 84 ed 8a b8,685,639,,hangul,True,
5814,merge,에대,'에대',6,2,ec 97 90 eb 8c 80,300,390,,hangul,True,
5815,merge,ver,'ver',3,3,76 65 72,122,2572,,english,True,
5816,merge,은 이,'은 이',7,3,ec 9d 80 20 ec 9d b4,313,322,contains_whitespace,hangul;whitespace,True,
5817,merge,취향,'취향',6,2,ec b7 a8 ed 96 a5,2849,1532,,hangul,True,
5818,merge, 아까울,' 아까울',10,4,20 ec 95 84 ea b9 8c ec 9a b8,1087,861,contains_whitespace,hangul;whitespace,True,
5819,merge, 경험,' 경험',7,3,20 ea b2 bd ed 97 98,1525,1851,contains_whitespace,hangul;whitespace,True,
5820,merge,항,'항',3,1,ed 95 ad,264,177,,hangul,True,
5821,merge, 소중함을,' 소중함을',13,5,20 ec 86 8c ec a4 91 ed 95 a8 ec 9d 84,2981,2133,contains_whitespace,hangul;whitespace,True,
5822,merge, 1시간,' 1시간',8,4,20 31 ec 8b 9c ea b0 84,505,966,contains_whitespace,digit;hangul;whitespace,True,
5823,merge, 것 같다.\n,' 것 같다.\n',13,7,20 ea b2 83 20 ea b0 99 eb 8b a4 2e 0a,1649,388,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
5824,merge, 필요한,' 필요한',10,4,20 ed 95 84 ec 9a 94 ed 95 9c,1308,304,contains_whitespace,hangul;whitespace,True,
5825,merge,나만,'나만',6,2,eb 82 98 eb a7 8c,320,328,,hangul,True,
5826,merge, 열연,' 열연',7,3,20 ec 97 b4 ec 97 b0,1450,483,contains_whitespace,hangul;whitespace,True,
5827,merge,좋아하는,'좋아하는',12,4,ec a2 8b ec 95 84 ed 95 98 eb 8a 94,1807,504,,hangul,True,
5828,merge,려다가,'려다가',9,3,eb a0 a4 eb 8b a4 ea b0 80,512,827,,hangul,True,
5829,merge, 발로,' 발로',7,3,20 eb b0 9c eb a1 9c,1131,325,contains_whitespace,hangul;whitespace,True,
5830,merge,다\n정말,'다\n정말',10,4,eb 8b a4 0a ec a0 95 eb a7 90,402,653,contains_whitespace;control_char,control;hangul;whitespace,True,
5831,merge, 재미없다,' 재미없다',13,5,20 ec 9e ac eb af b8 ec 97 86 eb 8b a4,818,268,contains_whitespace,hangul;whitespace,True,
5832,merge, 뻔하고,' 뻔하고',10,4,20 eb bb 94 ed 95 98 ea b3 a0,1343,437,contains_whitespace,hangul;whitespace,True,
5833,merge,의 극치,'의 극치',10,4,ec 9d 98 20 ea b7 b9 ec b9 98,4547,516,contains_whitespace,hangul;whitespace,True,
5834,merge,류의,'류의',6,2,eb a5 98 ec 9d 98,989,310,,hangul,True,
5835,merge, 예뻐,' 예뻐',7,3,20 ec 98 88 eb bb 90,3465,2496,contains_whitespace,hangul;whitespace,True,
5836,merge, 등등,' 등등',7,3,20 eb 93 b1 eb 93 b1,1594,1189,contains_whitespace,hangul;whitespace,True,
5837,merge,받는,'받는',6,2,eb b0 9b eb 8a 94,1285,272,,hangul,True,
5838,merge,부족,'부족',6,2,eb b6 80 ec a1 b1,523,832,,hangul,True,
5839,merge, 조잡,' 조잡',7,3,20 ec a1 b0 ec 9e a1,747,1414,contains_whitespace,hangul;whitespace,True,
5840,merge, 이해할수,' 이해할수',13,5,20 ec 9d b4 ed 95 b4 ed 95 a0 ec 88 98,975,1505,contains_whitespace,hangul;whitespace,True,
5841,merge, 떨어짐,' 떨어짐',10,4,20 eb 96 a8 ec 96 b4 ec a7 90,1456,1678,contains_whitespace,hangul;whitespace,True,
5842,merge,겠네,'겠네',6,2,ea b2 a0 eb 84 a4,551,379,,hangul,True,
5843,merge, 응원,' 응원',7,3,20 ec 9d 91 ec 9b 90,3903,736,contains_whitespace,hangul;whitespace,True,
5844,merge,하나도,'하나도',9,3,ed 95 98 eb 82 98 eb 8f 84,1092,296,,hangul,True,
5845,merge, 없어,' 없어',7,3,20 ec 97 86 ec 96 b4,409,327,contains_whitespace,hangul;whitespace,True,
5846,merge,,b' \xec\xaf',3,0,20 ec af,260,179,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
5847,merge,들 다,'들 다',7,3,eb 93 a4 20 eb 8b a4,334,416,contains_whitespace,hangul;whitespace,True,
5848,merge, ㅇ,' ㅇ',4,2,20 e3 85 87,36,1259,contains_whitespace,hangul;whitespace,True,
5849,merge, 듯.,' 듯.',5,3,20 eb 93 af 2e,1338,50,contains_whitespace,hangul;punct_symbol;whitespace,True,
5850,merge,게봤,'게봤',6,2,ea b2 8c eb b4 a4,319,769,,hangul,True,
5851,merge, M창,' M창',5,3,20 4d ec b0 bd,3322,1733,contains_whitespace,english;hangul;whitespace,True,
5852,merge,어색,'어색',6,2,ec 96 b4 ec 83 89,327,1104,,hangul,True,
5853,merge, 느껴지는,' 느껴지는',13,5,20 eb 8a 90 ea bb b4 ec a7 80 eb 8a 94,1599,959,contains_whitespace,hangul;whitespace,True,
5854,merge, 카리스,' 카리스',10,4,20 ec b9 b4 eb a6 ac ec 8a a4,1802,2864,contains_whitespace,hangul;whitespace,True,
5855,merge,해선,'해선',6,2,ed 95 b4 ec 84 a0,355,731,,hangul,True,
5856,merge, 귀여워,' 귀여워',10,4,20 ea b7 80 ec 97 ac ec 9b 8c,2008,754,contains_whitespace,hangul;whitespace,True,
5857,merge, 본영화,' 본영화',10,4,20 eb b3 b8 ec 98 81 ed 99 94,619,367,contains_whitespace,hangul;whitespace,True,
5858,merge,다 ㅡㅡ,'다 ㅡㅡ',10,4,eb 8b a4 20 e3 85 a1 e3 85 a1,896,916,contains_whitespace,hangul;whitespace,True,
5859,merge,프닝,'프닝',6,2,ed 94 84 eb 8b 9d,837,2119,,hangul,True,
5860,merge, 레이,' 레이',7,3,20 eb a0 88 ec 9d b4,1830,267,contains_whitespace,hangul;whitespace,True,
5861,merge,아깝다,'아깝다',9,3,ec 95 84 ea b9 9d eb 8b a4,1904,268,,hangul,True,
5862,merge,아쉬,'아쉬',6,2,ec 95 84 ec 89 ac,338,2266,,hangul,True,
5863,merge,아까움,'아까움',9,3,ec 95 84 ea b9 8c ec 9b 80,2057,894,,hangul,True,
5864,merge,땅,'땅',3,1,eb 95 85,1479,137,,hangul,True,
5865,merge, 중 가장,' 중 가장',11,5,20 ec a4 91 20 ea b0 80 ec 9e a5,729,1208,contains_whitespace,hangul;whitespace,True,
5866,merge, 일깨워,' 일깨워',10,4,20 ec 9d bc ea b9 a8 ec 9b 8c,5582,754,contains_whitespace,hangul;whitespace,True,
5867,merge, 아닌듯,' 아닌듯',10,4,20 ec 95 84 eb 8b 8c eb 93 af,1111,613,contains_whitespace,hangul;whitespace,True,
5868,merge,을 것,'을 것',7,3,ec 9d 84 20 ea b2 83,318,661,contains_whitespace,hangul;whitespace,True,
5869,merge,을 위한,'을 위한',10,4,ec 9d 84 20 ec 9c 84 ed 95 9c,318,2743,contains_whitespace,hangul;whitespace,True,
5870,merge, 언제나,' 언제나',10,4,20 ec 96 b8 ec a0 9c eb 82 98,2263,320,contains_whitespace,hangul;whitespace,True,
5871,merge, 선물,' 선물',7,3,20 ec 84 a0 eb ac bc,1262,745,contains_whitespace,hangul;whitespace,True,
5872,merge,에 반,'에 반',7,3,ec 97 90 20 eb b0 98,300,804,contains_whitespace,hangul;whitespace,True,
5873,merge,평범,'평범',6,2,ed 8f 89 eb b2 94,1221,1512,,hangul,True,
5874,merge,를 보,'를 보',7,3,eb a5 bc 20 eb b3 b4,382,357,contains_whitespace,hangul;whitespace,True,
5875,merge,\n가,'\n가',4,2,0a ea b0 80,14,290,contains_whitespace;control_char,control;hangul;whitespace,True,
5876,merge,요?\n,'요?\n',5,3,ec 9a 94 3f 0a,326,709,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
5877,merge, 7점대,' 7점대',8,4,20 37 ec a0 90 eb 8c 80,1632,2328,contains_whitespace,digit;hangul;whitespace,True,
5878,merge,개연,'개연',6,2,ea b0 9c ec 97 b0,577,483,,hangul,True,
5879,merge,,b'\xb4\xed\x93\xa8\xed\x84\xb0',7,0,b4 ed 93 a8 ed 84 b0,184,5736,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb4 in position 0: invalid start byte
5880,merge, 어색하고,' 어색하고',13,5,20 ec 96 b4 ec 83 89 ed 95 98 ea b3 a0,1936,437,contains_whitespace,hangul;whitespace,True,
5881,merge,사건,'사건',6,2,ec 82 ac ea b1 b4,544,477,,hangul,True,
5882,merge,이없는,'이없는',9,3,ec 9d b4 ec 97 86 eb 8a 94,267,933,,hangul,True,
5883,merge,시키는,'시키는',9,3,ec 8b 9c ed 82 a4 eb 8a 94,2223,272,,hangul,True,
5884,merge, 보지마라,' 보지마라',13,5,20 eb b3 b4 ec a7 80 eb a7 88 eb 9d bc,357,2444,contains_whitespace,hangul;whitespace,True,
5885,merge, 역겹,' 역겹',7,3,20 ec 97 ad ea b2 b9,843,2445,contains_whitespace,hangul;whitespace,True,
5886,merge, 잘 만들,' 잘 만들',11,5,20 ec 9e 98 20 eb a7 8c eb 93 a4,549,704,contains_whitespace,hangul;whitespace,True,
5887,merge, 평점이 높,' 평점이 높',14,6,20 ed 8f 89 ec a0 90 ec 9d b4 20 eb 86 92,1248,1324,contains_whitespace,hangul;whitespace,True,
5888,merge, 꽃,' 꽃',4,2,20 ea bd 83,1758,135,contains_whitespace,hangul;whitespace,True,
5889,merge,에다가,'에다가',9,3,ec 97 90 eb 8b a4 ea b0 80,300,827,,hangul,True,
5890,merge,하는건,'하는건',9,3,ed 95 98 eb 8a 94 ea b1 b4,504,477,,hangul,True,
5891,merge, a,' a',2,2,20 61,36,101,contains_whitespace,english;whitespace,True,
5892,merge,,b'\n\xec\xa9',3,0,0a ec a9,353,173,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
5893,merge, 비밀,' 비밀',7,3,20 eb b9 84 eb b0 80,682,2344,contains_whitespace,hangul;whitespace,True,
5894,merge, 첩,' 첩',4,2,20 ec b2 a9,606,173,contains_whitespace,hangul;whitespace,True,
5895,merge,등장,'등장',6,2,eb 93 b1 ec 9e a5,1189,425,,hangul,True,
5896,merge, 아깝다\n,' 아깝다\n',11,5,20 ec 95 84 ea b9 9d eb 8b a4 0a,938,402,contains_whitespace;control_char,control;hangul;whitespace,True,
5897,merge,소룡,'소룡',6,2,ec 86 8c eb a3 a1,595,1870,,hangul,True,
5898,merge, !!,' !!',3,3,20 21 21,36,384,contains_whitespace,punct_symbol;whitespace,True,
5899,merge,다\n너무,'다\n너무',10,4,eb 8b a4 0a eb 84 88 eb ac b4,402,707,contains_whitespace;control_char,control;hangul;whitespace,True,
5900,merge, 세상에,' 세상에',10,4,20 ec 84 b8 ec 83 81 ec 97 90,1979,300,contains_whitespace,hangul;whitespace,True,
5901,merge, 년,' 년',4,2,20 eb 85 84,821,136,contains_whitespace,hangul;whitespace,True,
5902,merge, 넌,' 넌',4,2,20 eb 84 8c,396,144,contains_whitespace,hangul;whitespace,True,
5903,merge, 나머지,' 나머지',10,4,20 eb 82 98 eb a8 b8 ec a7 80,3619,286,contains_whitespace,hangul;whitespace,True,
5904,merge,를 보는,'를 보는',10,4,eb a5 bc 20 eb b3 b4 eb 8a 94,382,847,contains_whitespace,hangul;whitespace,True,
5905,merge, 나왔으면,' 나왔으면',13,5,20 eb 82 98 ec 99 94 ec 9c bc eb a9 b4,1604,826,contains_whitespace,hangul;whitespace,True,
5906,merge,시다,'시다',6,2,ec 8b 9c eb 8b a4,365,268,,hangul,True,
5907,merge, 좋았어요,' 좋았어요',13,5,20 ec a2 8b ec 95 98 ec 96 b4 ec 9a 94,860,540,contains_whitespace,hangul;whitespace,True,
5908,merge,의 진,'의 진',7,3,ec 9d 98 20 ec a7 84,310,489,contains_whitespace,hangul;whitespace,True,
5909,merge,칙,'칙',3,1,ec b9 99,419,157,,hangul,True,
5910,merge,허무,'허무',6,2,ed 97 88 eb ac b4,858,391,,hangul,True,
5911,merge,느끼,'느끼',6,2,eb 8a 90 eb 81 bc,981,1079,,hangul,True,
5912,merge, 반전이,' 반전이',10,4,20 eb b0 98 ec a0 84 ec 9d b4,1340,267,contains_whitespace,hangul;whitespace,True,
5913,merge,몇번을,'몇번을',9,3,eb aa 87 eb b2 88 ec 9d 84,1909,3243,,hangul,True,
5914,merge,은 진짜,'은 진짜',10,4,ec 9d 80 20 ec a7 84 ec a7 9c,313,601,contains_whitespace,hangul;whitespace,True,
5915,merge,..\n진짜,'..\n진짜',9,5,2e 2e 0a ec a7 84 ec a7 9c,487,690,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
5916,merge, 부실,' 부실',7,3,20 eb b6 80 ec 8b a4,705,604,contains_whitespace,hangul;whitespace,True,
5917,merge, 가까,' 가까',7,3,20 ea b0 80 ea b9 8c,485,399,contains_whitespace,hangul;whitespace,True,
5918,merge,감은,'감은',6,2,ea b0 90 ec 9d 80,586,313,,hangul,True,
5919,merge,아까운,'아까운',9,3,ec 95 84 ea b9 8c ec 9a b4,2057,492,,hangul,True,
5920,merge, 좋아해서,' 좋아해서',13,5,20 ec a2 8b ec 95 84 ed 95 b4 ec 84 9c,803,687,contains_whitespace,hangul;whitespace,True,
5921,merge,버리는,'버리는',9,3,eb b2 84 eb a6 ac eb 8a 94,685,1169,,hangul,True,
5922,merge,,b'\xb5\xec\xa7\x80',4,0,b5 ec a7 80,185,286,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb5 in position 0: invalid start byte
5923,merge, 스토리에,' 스토리에',13,5,20 ec 8a a4 ed 86 a0 eb a6 ac ec 97 90,689,300,contains_whitespace,hangul;whitespace,True,
5924,merge, 남주,' 남주',7,3,20 eb 82 a8 ec a3 bc,649,428,contains_whitespace,hangul;whitespace,True,
5925,merge,에 걸,'에 걸',7,3,ec 97 90 20 ea b1 b8,300,1232,contains_whitespace,hangul;whitespace,True,
5926,merge,,b' \xea\xb8',3,0,20 ea b8,36,288,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
5927,merge,,b'\xb4\x84',2,0,b4 84,184,136,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb4 in position 0: invalid start byte
5928,merge, 담배,' 담배',7,3,20 eb 8b b4 eb b0 b0,1582,1294,contains_whitespace,hangul;whitespace,True,
5929,merge, 별로였,' 별로였',10,4,20 eb b3 84 eb a1 9c ec 98 80,1122,641,contains_whitespace,hangul;whitespace,True,
5930,merge,멋진,'멋진',6,2,eb a9 8b ec a7 84,1885,422,,hangul,True,
5931,merge, 맨날,' 맨날',7,3,20 eb a7 a8 eb 82 a0,3029,1075,contains_whitespace,hangul;whitespace,True,
5932,merge, 끝났,' 끝났',7,3,20 eb 81 9d eb 82 ac,732,1718,contains_whitespace,hangul;whitespace,True,
5933,merge,뭐가,'뭐가',6,2,eb ad 90 ea b0 80,1112,290,,hangul,True,
5934,merge,저도,'저도',6,2,ec a0 80 eb 8f 84,667,296,,hangul,True,
5935,merge,과의,'과의',6,2,ea b3 bc ec 9d 98,441,310,,hangul,True,
5936,merge,진않,'진않',6,2,ec a7 84 ec 95 8a,422,951,,hangul,True,
5937,merge, 냉,' 냉',4,2,20 eb 83 89,3387,141,contains_whitespace,hangul;whitespace,True,
5938,merge, 주기,' 주기',7,3,20 ec a3 bc ea b8 b0,563,303,contains_whitespace,hangul;whitespace,True,
5939,merge,잭,'잭',3,1,ec 9e ad,274,177,,hangul,True,
5940,merge,부를,'부를',6,2,eb b6 80 eb a5 bc,523,382,,hangul,True,
5941,merge,시나리오,'시나리오',12,4,ec 8b 9c eb 82 98 eb a6 ac ec 98 a4,365,1769,,hangul,True,
5942,merge,지금까지,'지금까지',12,4,ec a7 80 ea b8 88 ea b9 8c ec a7 80,1810,634,,hangul,True,
5943,merge,스럽다.\n,'스럽다.\n',11,5,ec 8a a4 eb 9f bd eb 8b a4 2e 0a,1257,388,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
5944,merge, 추억이,' 추억이',10,4,20 ec b6 94 ec 96 b5 ec 9d b4,2041,267,contains_whitespace,hangul;whitespace,True,
5945,merge,\n마지막,'\n마지막',10,4,0a eb a7 88 ec a7 80 eb a7 89,14,1415,contains_whitespace;control_char,control;hangul;whitespace,True,
5946,merge,것들,'것들',6,2,ea b2 83 eb 93 a4,420,334,,hangul,True,
5947,merge, 영화보고,' 영화보고',13,5,20 ec 98 81 ed 99 94 eb b3 b4 ea b3 a0,305,781,contains_whitespace,hangul;whitespace,True,
5948,merge, 하이,' 하이',7,3,20 ed 95 98 ec 9d b4,411,267,contains_whitespace,hangul;whitespace,True,
5949,merge,,b' \xec\xb8',3,0,20 ec b8,260,188,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
5950,merge,과서,'과서',6,2,ea b3 bc ec 84 9c,441,321,,hangul,True,
5951,merge, 국내,' 국내',7,3,20 ea b5 ad eb 82 b4,2019,453,contains_whitespace,hangul;whitespace,True,
5952,merge, 우주,' 우주',7,3,20 ec 9a b0 ec a3 bc,740,428,contains_whitespace,hangul;whitespace,True,
5953,merge,9점,'9점',4,2,39 ec a0 90,61,366,,digit;hangul,True,
5954,merge,거든,'거든',6,2,ea b1 b0 eb 93 a0,385,598,,hangul,True,
5955,merge,영환,'영환',6,2,ec 98 81 ed 99 98,791,1578,,hangul,True,
5956,merge, 내돈,' 내돈',7,3,20 eb 82 b4 eb 8f 88,482,1514,contains_whitespace,hangul;whitespace,True,
5957,merge, 뛰어난,' 뛰어난',10,4,20 eb 9b b0 ec 96 b4 eb 82 9c,2462,615,contains_whitespace,hangul;whitespace,True,
5958,merge, 최고였,' 최고였',10,4,20 ec b5 9c ea b3 a0 ec 98 80,599,641,contains_whitespace,hangul;whitespace,True,
5959,merge,,b'\xed\x88\xac\xeb',4,0,ed 88 ac eb,1322,294,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 3: unexpected end of data
5960,merge, 섹스,' 섹스',7,3,20 ec 84 b9 ec 8a a4,2752,371,contains_whitespace,hangul;whitespace,True,
5961,merge, 유쾌한,' 유쾌한',10,4,20 ec 9c a0 ec be 8c ed 95 9c,2216,304,contains_whitespace,hangul;whitespace,True,
5962,merge,. 정말,'. 정말',8,4,2e 20 ec a0 95 eb a7 90,50,532,contains_whitespace,hangul;punct_symbol;whitespace,True,
5963,merge,점에서,'점에서',9,3,ec a0 90 ec 97 90 ec 84 9c,366,463,,hangul,True,
5964,merge, 이뻐,' 이뻐',7,3,20 ec 9d b4 eb bb 90,322,4275,contains_whitespace,hangul;whitespace,True,
5965,merge, 팀,' 팀',4,2,20 ed 8c 80,297,350,contains_whitespace,hangul;whitespace,True,
5966,merge,털,'털',3,1,ed 84 b8,2523,188,,hangul,True,
5967,merge, 유지,' 유지',7,3,20 ec 9c a0 ec a7 80,679,286,contains_whitespace,hangul;whitespace,True,
5968,merge,을것,'을것',6,2,ec 9d 84 ea b2 83,318,420,,hangul,True,
5969,merge, 재밌게 봤는데,' 재밌게 봤는데',20,8,20 ec 9e ac eb b0 8c ea b2 8c 20 eb b4 a4 eb 8a 94 eb 8d b0,1059,841,contains_whitespace,hangul;whitespace,True,
5970,merge, 빼고,' 빼고',7,3,20 eb b9 bc ea b3 a0,1873,277,contains_whitespace,hangul;whitespace,True,
5971,merge,올리,'올리',6,2,ec 98 ac eb a6 ac,360,1126,,hangul,True,
5972,merge, 안볼,' 안볼',7,3,20 ec 95 88 eb b3 bc,3247,192,contains_whitespace,hangul;whitespace,True,
5973,merge, G,' G',2,2,20 47,36,75,contains_whitespace,english;whitespace,True,
5974,merge, 화려한,' 화려한',10,4,20 ed 99 94 eb a0 a4 ed 95 9c,3393,304,contains_whitespace,hangul;whitespace,True,
